schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract
472,holdout__holdout_14__teb__e0,holdout,holdout_14,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,294,1467,0.02322055637115195,0.09596221249310602,14.669999999999732,14.669999999999732,6.419905590320217,0.10466047807521063,0.011242235744897962,0.02968975,true,true,true,true
473,holdout__holdout_14__teb__tau_x_300,holdout,holdout_14,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,383,1914,0.07923951991271465,0.044564345472766026,19.140000000000192,19.140000000000192,6.923689934809956,0.10507057214386302,0.010189123375979112,0.032735778,true,true,true,true
474,discovery__discovery_03__dwa__e0,discovery,discovery_03,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,0.5767083318281437,0.0013240472749999992,0.009454046,true,true,true,true
475,holdout__holdout_09__dwa__e0,holdout,holdout_09,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,0.8035557500980427,0.0015917102016666667,0.005721027,true,true,true,true
476,holdout__holdout_16__dwa__delay_050,holdout,holdout_16,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,32,160,4.789388221964771,0.03296052641235291,1.6000000000000012,1.6000000000000012,0.060793762754946544,0.6409474526706697,0.0013066419090909094,0.002230712,true,true,true,true
477,discovery__discovery_03__teb__tau_w_100,discovery,discovery_03,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,292,1458,0.024716588913258373,0.09740647922116367,14.579999999999734,14.579999999999734,5.859571916026766,0.12355423682054881,0.009765076849315065,0.030311258,true,true,true,true
478,holdout__holdout_06__dwa__tau_w_100,holdout,holdout_06,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750198638426072,0.016104288848908594,30.00000000000189,30.00000000000189,0.37930497239196737,0.7454999999999998,0.0017816239883333336,0.005994488,true,true,true,true
479,discovery__discovery_17__teb__tau_x_100,discovery,discovery_17,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,291,1451,0.060172661702020847,0.09755901428405253,14.509999999999735,14.509999999999735,6.352180558100537,0.1607432911119707,0.011537693879725084,0.028750992,true,true,true,true
480,holdout__holdout_12__teb__delay_050,holdout,holdout_12,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,232,1157,0.07178131279722656,0.09702106110597221,11.569999999999798,11.569999999999798,5.160636705769249,0.12496234982949316,0.0103780142112069,0.030414964,true,true,true,true
481,discovery__discovery_17__teb__tau_y_500,discovery,discovery_17,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,158,790,2.7813576564656017,0.29451997221842247,7.899999999999876,7.899999999999876,2.7368501227903095,0.13041973373338278,0.014697087150943401,0.029604359,true,true,true,true
482,discovery__discovery_13__teb__delay_050,discovery,discovery_13,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,272,1359,0.05764090881201167,0.09605434602679706,13.589999999999755,13.589999999999755,5.550601639667658,0.21020662004995716,0.010439967169117634,0.029955029,true,true,true,true
483,discovery__discovery_03__dwa__delay_200,discovery,discovery_03,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.798693959698342,0.10914475896004373,30.00000000000189,30.00000000000189,0.11073616392538553,0.5767083318281437,0.001414330604999999,0.006804424,true,true,true,true
484,discovery__discovery_04__teb__tau_y_150,discovery,discovery_04,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,302,1509,0.017654176421963142,0.09974477883151961,15.089999999999723,15.089999999999723,5.991082100534019,0.12288540363362105,0.009831052264900676,0.0290564,true,true,true,true
485,discovery__discovery_01__teb__delay_050,discovery,discovery_01,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,265,1323,0.022929009308082376,0.09732957720070892,13.229999999999762,13.229999999999762,5.526756795469208,0.0660565966385336,0.008584914698113203,0.026164644,true,true,true,true
486,holdout__holdout_04__dwa__tau_y_500,holdout,holdout_04,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.3824391173894512,0.7465393580379536,30.00000000000189,30.00000000000189,2.1802654449066017,0.14774451273901093,0.00266758339,0.024891465,true,true,true,true
487,holdout__holdout_03__dwa__tau_y_500,holdout,holdout_03,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.7166637149230732,0.25322270767535826,30.00000000000189,30.00000000000189,2.6743292827763603,0.0601028802296676,0.002932279614999999,0.016843216,true,true,true,true
488,holdout__holdout_08__teb__tau_y_150,holdout,holdout_08,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,282,1408,0.07767377465534021,0.08675027665170777,14.079999999999744,14.079999999999744,5.993441266112932,0.16949697717394643,0.010980661258865251,0.030396973,true,true,true,true
489,discovery__discovery_10__teb__tau_y_300,discovery,discovery_10,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,336,1680,0.07980101159307697,0.03915677700463414,16.799999999999827,16.799999999999827,6.2690886664884555,0.12840747201041727,0.009381366636904767,0.030652347,true,true,true,true
490,holdout__holdout_01__dwa__tau_x_300,holdout,holdout_01,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987983755832255,0.06059223231982813,30.00000000000189,30.00000000000189,0.08880162185125437,0.5970311968398299,0.0013950722400000012,0.004441997,true,true,true,true
491,discovery__discovery_02__dwa__tau_x_300,discovery,discovery_02,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987688891493585,0.06828936295412627,30.00000000000189,30.00000000000189,0.05226722964506285,0.464317043845097,0.0012541805916666659,0.007374769,true,true,true,true
492,discovery__discovery_14__teb__tau_w_100,discovery,discovery_14,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,244,1219,0.07768573622995976,0.01024568239708184,12.189999999999785,12.189999999999785,5.173510995836696,0.06292132639306144,0.00875375485655738,0.027825473,true,true,true,true
493,holdout__holdout_20__teb__tau_w_100,holdout,holdout_20,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,261,1303,0.032419533699125744,0.09813236712573191,13.029999999999767,13.029999999999767,5.372480209060342,0.16730191755450677,0.010395536701149425,0.031433921,true,true,true,true
494,discovery__discovery_19__dwa__tau_x_300,discovery,discovery_19,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,476,2376,0.027099572318038917,0.09912131872699047,23.760000000000915,23.760000000000915,7.506710065391809,0.1340459422518406,0.005646213697478992,0.023780955,true,true,true,true
495,discovery__discovery_13__dwa__tau_y_500,discovery,discovery_13,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.786073864726401,0.8169072770097197,30.00000000000189,30.00000000000189,0.39181516405931216,0.38253308260531554,0.002158337148333334,0.00920251,true,true,true,true
496,discovery__discovery_05__teb__e0,discovery,discovery_05,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,280,1400,0.01574340610640872,0.09455735520531655,13.999999999999746,13.999999999999746,6.266898623884694,0.181006985734597,0.011096656074999997,0.036102257,true,true,true,true
497,discovery__discovery_07__dwa__delay_050,discovery,discovery_07,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,32,160,4.789388221964771,0.03296052641235291,1.6000000000000012,1.6000000000000012,0.060793762754946544,0.5937903399032302,0.0020652162121212124,0.003570685,true,true,true,true
498,discovery__discovery_06__dwa__e0,discovery,discovery_06,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,0.685646152655456,0.0012725519433333331,0.005739935,true,true,true,true
499,holdout__holdout_18__teb__delay_200,holdout,holdout_18,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,301,1504,0.044697189143666036,0.0945994270889481,15.039999999999724,15.039999999999724,5.258132196595162,0.1130795950259349,0.012259302056478398,0.03500474,true,true,true,true
500,discovery__discovery_04__dwa__tau_w_100,discovery,discovery_04,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750198638426072,0.016104288848908594,30.00000000000189,30.00000000000189,0.37930497239196737,0.4903864189021048,0.001613848311666667,0.005488904,true,true,true,true
501,discovery__discovery_02__dwa__delay_200,discovery,discovery_02,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,0.1541024636073344,0.015394452928666938,30.00000000000189,30.00000000000189,4.995972865286398,0.02002941865349565,0.003653089994999999,0.016955177,true,true,true,true
502,discovery__discovery_02__teb__e0,discovery,discovery_02,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,227,1133,0.0652238029783286,0.0985481519139466,11.329999999999803,11.329999999999803,5.188801043789954,0.1694659512638086,0.010563681453744499,0.027996477,true,true,true,true
503,discovery__discovery_13__teb__tau_y_300,discovery,discovery_13,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,302,1506,0.07909031140121894,0.008751170229434373,15.059999999999723,15.059999999999723,5.675454148415969,0.19487280109714436,0.010535502758278149,0.039385647,true,true,true,true
504,discovery__discovery_19__teb__tau_y_150,discovery,discovery_19,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,311,1555,0.07674071613307717,0.010852011651299684,15.549999999999713,15.549999999999713,6.6230820289239265,0.14074172825845793,0.011689104668810287,0.035140242,true,true,true,true
505,discovery__discovery_15__teb__tau_y_150,discovery,discovery_15,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,319,1593,0.0775138684279111,0.053250249794927415,15.929999999999705,15.929999999999705,6.337818560268209,0.07433829431252198,0.011271687862068966,0.030724779,true,true,true,true
506,discovery__discovery_04__teb__tau_y_500,discovery,discovery_04,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,footprint_collision,footprint_collision,true,0,231,1152,1.9302806218291968,0.2195380183668812,11.519999999999799,11.519999999999799,3.8879028768538415,0.0,0.01265462098701298,0.02886096,true,true,true,true
507,holdout__holdout_02__teb__tau_y_150,holdout,holdout_02,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,277,1384,0.07843983945989424,0.08478923728210883,13.83999999999975,13.83999999999975,5.775660291765764,0.05702190611360536,0.011347142209386294,0.031273416,true,true,true,true
508,discovery__discovery_12__teb__tau_w_300,discovery,discovery_12,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,418,2089,0.03980668848634136,0.09791737892427184,20.890000000000466,20.890000000000466,5.063814026461841,0.1194928961283677,0.009846708236842094,0.029077229,true,true,true,true
509,holdout__holdout_11__dwa__delay_050,holdout,holdout_11,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,32,160,4.789388221964771,0.03296052641235291,1.6000000000000012,1.6000000000000012,0.060793762754946544,0.5234999999999999,0.0028111670909090904,0.004398543,true,true,true,true
510,holdout__holdout_18__dwa__delay_100,holdout,holdout_18,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,395,1975,2.550267237762588,0.8794735515723933,19.750000000000288,19.750000000000288,2.3744427296941493,0.13992784010790488,0.0032785180025252506,0.017188945,true,true,true,true
511,holdout__holdout_15__teb__tau_y_300,holdout,holdout_15,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,252,1256,0.07989338363807003,0.06807767640824632,12.559999999999777,12.559999999999777,5.015884797903949,0.20746700139422994,0.00971705929761905,0.029832236,true,true,true,true
512,holdout__holdout_19__teb__delay_200,holdout,holdout_19,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,410,2047,0.03836920932983548,0.09527754577537034,20.4700000000004,20.4700000000004,6.1326329609179595,0.07429877644090371,0.011069722651219497,0.033862079,true,true,true,true
513,discovery__discovery_12__teb__delay_200,discovery,discovery_12,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,364,1820,0.07913813648863115,0.09669955847247734,18.200000000000045,18.200000000000045,5.1522477064937355,0.0654480942975345,0.010743650170329671,0.030467994,true,true,true,true
514,discovery__discovery_13__dwa__delay_200,discovery,discovery_13,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,57,285,4.7586053591429724,0.23013156675733332,2.849999999999983,2.849999999999983,0.06160157427554287,0.418144155709406,0.002236390448275862,0.009325897,true,true,true,true
515,discovery__discovery_05__dwa__tau_w_100,discovery,discovery_05,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.79937960160367,0.1284129193457563,30.00000000000189,30.00000000000189,0.10350131892526561,0.708028875576841,0.0011752977866666646,0.004409681,true,true,true,true
516,holdout__holdout_08__dwa__tau_y_150,holdout,holdout_08,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.7839920787225,0.6390785173978002,30.00000000000189,30.00000000000189,1.8076192584490676,0.2770859532283744,0.0026935433416666677,0.01959725,true,true,true,true
517,discovery__discovery_06__teb__tau_y_150,discovery,discovery_06,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,325,1621,0.024954469678564992,0.09716881494479133,16.209999999999734,16.209999999999734,6.691670700353945,0.1852687143593994,0.012782630495384608,0.05143016,true,true,true,true
518,holdout__holdout_14__teb__tau_y_300,holdout,holdout_14,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,420,2096,0.059430239684827045,0.09845571288786976,20.960000000000477,20.960000000000477,6.7083024722407245,0.07552836081119563,0.011563174550000015,0.030005675,true,true,true,true
519,discovery__discovery_04__dwa__tau_y_150,discovery,discovery_04,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.421435653174133,0.8050654272794184,30.00000000000189,30.00000000000189,1.6758448707723541,0.1771587309830669,0.0023951178016666684,0.018782598,true,true,true,true
520,discovery__discovery_10__teb__tau_w_100,discovery,discovery_10,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,302,1509,0.07844210621105294,0.0314774706480833,15.089999999999723,15.089999999999723,6.082385262431628,0.14237869098561395,0.010345766364238411,0.030290435,true,true,true,true
521,discovery__discovery_19__teb__tau_w_300,discovery,discovery_19,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,518,2587,0.07698490080540828,0.020275592788635277,25.870000000001244,25.870000000001244,6.540789135386968,0.031371697355832125,0.011990249343629342,0.036117655,true,true,true,true
522,discovery__discovery_10__teb__tau_x_300,discovery,discovery_10,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,292,1458,0.07708147421009814,0.014666684322885223,14.579999999999734,14.579999999999734,6.042721263455642,0.11502819567915439,0.00999073642123288,0.029802011,true,true,true,true
